population,asset_class,symbol,horizon_min,valid_origins,potential_row_offset_origins,origins_rejected_for_gaps,signed_endpoint_bps_p10,signed_endpoint_bps_p50,signed_endpoint_bps_p90,signed_endpoint_bps_p99,absolute_endpoint_bps_p10,absolute_endpoint_bps_p50,absolute_endpoint_bps_p90,absolute_endpoint_bps_p99,future_up_excursion_bps_p10,future_up_excursion_bps_p50,future_up_excursion_bps_p90,future_up_excursion_bps_p99,future_down_excursion_bps_p10,future_down_excursion_bps_p50,future_down_excursion_bps_p90,future_down_excursion_bps_p99
xstock_spot; WY/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WY/USD,5,1094,1484,390,-17.220596502761975,0.0,19.397394626794018,45.904139433550846,2.1431633090440716,8.610483363121757,26.117617371279156,57.03273751626945,0.0,6.442607182625126,23.710501528721565,61.41277952153602,0.0,6.441915396178111,21.783645707605938,51.816606284790694
xstock_spot; WY/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WY/USD,15,755,1474,719,-34.487218559291044,0.0,38.9475576326781,77.03204652359365,2.171844518478405,19.342359767892113,58.398660430178495,86.11262204750957,0.0,12.992637505413462,51.75555662948028,87.17218738378274,0.0,12.992637505414573,47.51619870410395,90.742684729934
xstock_spot; WY/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WY/USD,60,153,1429,1276,-74.93155012588026,23.686477174849063,73.1812311665947,130.82850483420464,15.064130265723286,41.10774556469021,125.89562024652562,182.79244936540346,0.0,38.593481989708245,90.49193571817463,151.55360925394044,6.468605520328019,42.881646655231755,137.81223083548676,200.9430258856067
xstock_spot; WY/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WY/USD,240,0,1249,1249,,,,,,,,,,,,,,,,
xstock_spot; XBI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XBI/USD,5,1442,1863,421,-15.050625722463185,0.6088650845281762,14.700929112215546,40.17781717029794,1.2213815050304833,6.4467681595759,22.80489300641931,69.58085729289286,0.0,6.116207973950738,21.242261448076068,68.5679420348947,-0.3073924830752084,5.506944869363428,21.300689347472435,64.3393732692101
xstock_spot; XBI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XBI/USD,15,1259,1853,594,-27.39132978194858,1.8249285236326962,24.628815524053945,61.17838628853053,2.4402769695197613,12.851110703140378,38.50806292635346,121.33328662373646,1.2174632999761847,12.788502527250056,36.06339259110758,75.8876947296701,0.9288399182534324,10.748065348236135,39.899857577777816,119.86446277810784
xstock_spot; XBI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XBI/USD,60,730,1808,1078,-72.39862724442835,15.1252091947085,53.688907004259214,81.40811409731093,5.172920999222954,31.872885471692094,85.28244195806269,235.92398615746464,6.109831281067901,38.55295359944222,71.0791976031462,101.2187011083358,2.467186474647831,24.914465025457353,100.33882799334116,244.33071596145115
xstock_spot; XBI/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XBI/USD,240,152,1628,1476,13.081499885579499,46.387507858547394,84.4614734078295,101.63373215318215,15.462580468299736,46.387507858547394,84.4614734078295,101.63373215318215,33.24731969321504,60.29019714006378,92.80084401673383,109.95176829677695,8.71339917620262,26.969960798026715,55.21938754393929,105.23255899373659
xstock_spot; XEL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XEL/USD,5,1280,1508,228,-11.860755114960208,0.0,11.995370269810795,31.010702423138948,1.3088662681168817,5.892751940406171,16.481525663073263,34.46581548681435,0.0,5.243151223917053,15.777436550808991,32.80831633298704,0.0,5.276696810767034,15.887201030476584,34.298707051689924
xstock_spot; XEL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XEL/USD,15,985,1498,513,-17.579830103750634,0.0,22.212957555947554,45.29015873553339,1.972809774579476,10.537407797681642,28.370513115502316,51.8166165727302,0.6601705887709919,9.221446449743098,28.965726234044812,52.21220239326765,0.664010624169542,10.562450488512676,25.003953083290398,55.22188731369293
xstock_spot; XEL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XEL/USD,60,354,1453,1099,-23.771825598847165,11.19130543539848,50.18481572809706,81.41096513090307,3.9681527262686034,21.117937892524694,52.480366074491464,82.67847174630005,2.6220066581303936,33.913294131162615,64.6544183941573,87.46212167856977,3.96563119629878,17.163982043834068,47.04435302785104,77.1676414565691
xstock_spot; XEL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XEL/USD,240,0,1273,1273,,,,,,,,,,,,,,,,
xstock_spot; XLE/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XLE/USD,5,1577,2572,995,-11.179212973950293,0.7679901697255076,11.599133931332606,32.119372920489056,0.7803720825481086,5.395822092036928,16.992617493313045,44.986389691861426,0.0,4.688598890365547,16.147152082859332,39.721230960521495,0.7676011104307268,4.659832246038942,16.239320023603735,46.10939140222452
xstock_spot; XLE/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XLE/USD,15,1518,2562,1044,-19.146817798881834,0.7715158365051433,21.6269813550507,40.75066133473934,1.5586278556473099,9.799855457707785,28.70731729869902,52.83730058706199,1.5344483658141783,9.253547193091016,30.68789563018148,54.2652596216474,0.7836506105245444,8.477515632031585,28.263770843486522,63.907900772484325
xstock_spot; XLE/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XLE/USD,60,1338,2517,1179,-25.277285268723194,2.7066171767942127,42.757384419428,91.50703150531112,3.0980854456712503,17.631952396894302,47.88997326480336,93.80973496570576,3.609790981891748,20.029273672519388,54.107552248785716,101.31950989632487,3.066261980626095,16.182481398135387,46.54265657980427,77.17018844665039
xstock_spot; XLE/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XLE/USD,240,618,2337,1719,-75.04345711892668,29.77706158165283,82.39781563921204,105.47469093731357,12.478164234146606,46.136560055244914,89.97952360860141,105.54541481031232,9.297361700079998,51.53053376403483,93.85221079974951,127.24788929326276,6.208234603761631,32.31431017561515,87.15729769508174,104.21741900441393
xstock_spot; XOM/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XOM/USD,5,1527,2079,552,-12.883438201790831,-0.6040471156765204,13.994634393587724,36.35657996412451,1.2222398778922727,6.102025872589678,19.545618575230524,45.3470584957932,0.0,5.59666687395044,18.140504796557718,47.05858747573159,0.30700838996899904,5.929347147671793,18.3239940137725,46.40329638426659
xstock_spot; XOM/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XOM/USD,15,1466,2069,603,-23.329323085645726,-1.226166395387751,22.192429136029812,48.867392618465146,1.839080461498166,10.510559340414227,31.224372467397174,58.70617651765231,1.2205541315757351,9.806926141586736,32.704339784154214,62.76048149445468,1.2506253908983744,10.430087774704333,31.13129420148575,67.89572353193132
xstock_spot; XOM/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XOM/USD,60,1241,2024,783,-40.60696730070479,-0.6134216660547143,37.104015964080084,83.50207825489069,4.27585364363825,18.09220787322929,53.15822388993085,89.54548379585557,3.738783649052113,21.446078431373028,60.38058062941998,101.8442912794562,4.422948226562307,19.452887537994012,56.455796637066015,99.19885978937526
xstock_spot; XOM/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XOM/USD,240,447,1844,1397,-123.16492301169224,-41.14200224410891,60.7160925332706,106.0208469984092,17.190743937636647,60.34245106747882,123.16492301169225,151.3773512406555,4.321046952893592,50.32789385389647,101.87275713701729,126.55689885322181,10.87385256215967,54.45945104873395,129.60085747688947,162.49727767028543
xstock_spot; XPEV/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XPEV/USD,5,923,2219,1296,-22.311468094601274,0.0,22.66545784224805,63.95002498187682,0.0,9.033423667570428,36.314147002334494,105.18883544002367,0.0,8.830022075057009,31.64844768564379,74.89739294641682,0.0,8.764241893075564,31.005339351078078,100.94789558228884
xstock_spot; XPEV/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XPEV/USD,15,477,2209,1732,-40.66510827856917,0.0,63.78132118451063,101.76662010025517,4.467476983093466,18.46722068328699,73.55646950592565,114.1689590051916,0.0,17.969451931716396,74.17771947723796,117.05102223624765,0.0,17.961383026492417,55.2370681499977,143.88489208632893
xstock_spot; XPEV/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XPEV/USD,60,60,2164,2104,-68.45469570289642,-27.161611588953917,31.748913818818504,65.64920273348582,9.061254746667524,31.674208144796268,69.1473017485792,113.42816402399441,13.048276063667654,36.199095022624306,68.08896958692578,104.78359908883795,26.770539760580192,45.22840343735734,135.01350135013413,147.51562631296477
xstock_spot; XPEV/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XPEV/USD,240,0,1984,1984,,,,,,,,,,,,,,,,
xstock_spot; XYL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XYL/USD,5,465,1263,798,-17.41705366113821,-1.8751171948239165,14.435137003689924,39.78248511851511,0.9454834277036195,7.46547219111493,23.76831586402586,44.97134131851301,-1.837123006065866,5.615348619560923,20.176076578769752,47.37690017806724,0.0,6.605019815060231,24.60566160301593,58.70340143467666
xstock_spot; XYL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XYL/USD,15,126,1253,1127,-22.561110363773505,-0.23394001777921059,28.207926340698684,43.270530848379394,1.6261329951894332,10.282295846059109,34.55031427425315,46.835907871390916,2.113310638894861,12.232133244942656,41.4270743758971,52.58087266169442,3.5043213929830674,13.331355763267494,36.436524954823746,74.89010424732767
xstock_spot; XYL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XYL/USD,60,0,1208,1208,,,,,,,,,,,,,,,,
xstock_spot; XYL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XYL/USD,240,0,1028,1028,,,,,,,,,,,,,,,,
xstock_spot; XYZ/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,XYZ/USD,5,1157,1915,758,-20.319890268994055,0.599556328317874,20.655132357509043,82.0956090704149,1.8039042124518012,9.711094925952679,29.720509765096125,94.7850445539748,-0.42641703042711504,8.194654563793424,28.602464930630696,94.99310327224009,-1.2049711782826655,7.317073170731714,26.065291495728683,68.70542193236754
xstock_spot; XYZ/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,XYZ/USD,15,832,1905,1073,-32.2819498602056,1.2182493801671246,39.21473275256849,200.53339202839842,3.100190675619286,17.816238517087136,57.54698915320111,200.53339202839842,1.2612092136539133,17.646689847108377,52.60284262256331,202.06921353916005,0.0,14.573916257969998,44.168829732404646,122.40724735458922
xstock_spot; XYZ/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,XYZ/USD,60,371,1860,1489,-46.91858990616304,28.014616321558883,121.5538847117803,437.3285856811979,12.180267965895553,45.29872673848967,133.41804320203266,437.3285856811979,3.636804461146781,53.60623781676344,140.8972932888397,458.7493593439685,0.0,21.399798590131525,63.31518298087868,134.57041047456067
xstock_spot; XYZ/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,XYZ/USD,240,1,1680,1679,191.57088122605305,191.57088122605305,191.57088122605305,191.57088122605305,191.57088122605305,191.57088122605305,191.57088122605305,191.57088122605305,268.19923371647513,268.19923371647513,268.19923371647513,268.19923371647513,3.707823507601571,3.707823507601571,3.707823507601571,3.707823507601571
xstock_spot; YUM/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,YUM/USD,5,340,1152,812,-17.20957893995534,-0.9837037815124683,15.102619202250983,46.92192968956367,1.3124057458639982,7.894082870395502,21.896846468615134,52.082919843945774,-1.6471712409280581,4.581301749073674,19.525289139050273,48.5148529322067,-1.314617780053151,7.024319300032444,21.64962063350085,43.99690582043161
xstock_spot; YUM/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,YUM/USD,15,64,1142,1078,-37.43401184358264,-10.461820082133254,11.890549239214733,38.43999436223976,3.699128330250878,13.664952928094664,39.23577103990417,56.31994303910434,-0.46409865411456375,7.829458843712223,22.89759012608507,41.97837721926124,3.335093424381431,22.7738643157932,43.20756724164055,58.08897081478848
xstock_spot; YUM/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,YUM/USD,60,0,1097,1097,,,,,,,,,,,,,,,,
xstock_spot; YUM/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,YUM/USD,240,0,917,917,,,,,,,,,,,,,,,,
xstock_spot; ZS/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,ZS/USD,5,1144,2158,1014,-48.31210371749795,-1.1557511447596314,37.646093871573484,185.18338239618885,3.380168161178032,17.97975843404076,69.65931884163335,369.65489484653324,-1.1716051656230904,14.918286866315578,60.391494016994514,267.7487493779622,-0.28113817656705287,16.306049157109314,69.67088297406166,337.4290304592024
xstock_spot; ZS/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,ZS/USD,15,735,2148,1413,-88.40411474749588,-1.6889989866009092,93.65189696576562,507.78870744926036,5.168260204087451,42.4628450106157,131.6596515734685,950.5809780028483,2.615396198094812,27.947012464366594,137.4076225200419,1306.8801238703377,2.4603047141087417,36.22355105795783,139.44725032151032,627.0106624362419
xstock_spot; ZS/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,ZS/USD,60,311,2103,1792,-164.44521377877774,-23.19602034542512,159.2751013057181,866.805810647059,10.623229461756978,75.871687587169,257.1873917561485,866.805810647059,14.985590778098246,83.6010948470789,1279.3777590918664,1325.4382045383327,59.41499085923119,128.76550502067374,232.1851670365782,353.8291353050217
